transcript_id	counts	Gene
ENST00000473876.1	145	ENSG00000240596.1
ENST00000497932.5	17	ENSG00000119487.17
ENST00000465707.5	6	ENSG00000204385.13
ENST00000489613.1	41	ENSG00000077044.11
ENST00000685800.1	43	ENSG00000288916.1
ENST00000390845.1	70	ENSG00000212147.1
ENST00000410759.1	175	ENSG00000222691.1
ENST00000369459.6	11	ENSG00000185515.16
ENST00000380379.10	4	ENSG00000137274.13
ENST00000522833.5	39	ENSG00000197265.9
ENST00000624501.1	118	ENSG00000279251.1
ENST00000391884.2	115	ENSG00000182324.7
ENST00000459853.3	102	ENSG00000240233.3
ENST00000504108.7	7	ENSG00000109790.18
ENST00000581767.1	3	ENSG00000198231.14
ENST00000548774.1	62	ENSG00000255830.2
ENST00000477289.1	34	ENSG00000107672.15
ENST00000327554.3	4	ENSG00000183273.7
ENST00000560219.2	71	ENSG00000188095.6
ENST00000363497.1	91	ENSG00000200367.1
ENST00000421052.5	60	ENSG00000070950.10
ENST00000580645.2	58	ENSG00000264434.2
ENST00000448074.1	185	ENSG00000152760.10
ENST00000643183.1	38	ENSG00000085063.17
ENST00000567230.1	15	ENSG00000260062.3
ENST00000412495.5	26	ENSG00000174403.17
ENST00000511909.5	20	ENSG00000050730.16
ENST00000432853.1	163	ENSG00000232760.1
ENST00000474198.1	7	ENSG00000155511.18
ENST00000378898.8	8	ENSG00000140470.15
ENST00000578426.5	8	ENSG00000109016.18
ENST00000697382.1	3	ENSG00000083093.11
ENST00000459861.6	2	ENSG00000240086.7
ENST00000411114.1	62	ENSG00000223046.1
ENST00000557286.2	169	ENSG00000258990.2
ENST00000563090.1	116	ENSG00000260621.1
ENST00000490793.3	28	ENSG00000240584.3
ENST00000221554.13	7	ENSG00000104957.14
ENST00000653644.1	14	ENSG00000259256.2
ENST00000489419.1	7	ENSG00000121904.19
ENST00000471671.4	30	ENSG00000231852.9
ENST00000382951.4	45	ENSG00000206150.4
ENST00000636999.2	14	ENSG00000157388.20
ENST00000357618.10	10	ENSG00000010704.19
ENST00000550613.1	25	ENSG00000136051.15
ENST00000411985.5	17	ENSG00000185515.16
ENST00000607709.1	45	ENSG00000272186.1
ENST00000610304.4	18	ENSG00000206072.13
ENST00000650710.1	123	ENSG00000286229.1
ENST00000695908.1	35	ENSG00000187796.16
ENST00000473100.1	33	ENSG00000130595.19
ENST00000612732.1	76	ENSG00000276871.1
ENST00000516911.1	46	ENSG00000252720.1
ENST00000642361.2	13	ENSG00000147044.23
ENST00000469804.1	397	ENSG00000186432.10
ENST00000503915.5	45	ENSG00000173085.15
ENST00000554983.1	105	ENSG00000259130.2
ENST00000630916.1	136	ENSG00000280703.1
ENST00000659800.1	146	ENSG00000286701.1
ENST00000613461.3	10	ENSG00000167554.15
ENST00000417791.5	40	ENSG00000168890.14
ENST00000443510.1	60	ENSG00000234901.1
ENST00000607700.1	95	ENSG00000271732.1
ENST00000243347.5	50	ENSG00000123610.5
ENST00000639077.1	11	ENSG00000116748.22
ENST00000523164.1	31	ENSG00000197043.15
ENST00000522828.5	28	ENSG00000253972.6
ENST00000519177.5	23	ENSG00000172164.15
ENST00000416770.1	52	ENSG00000232082.1
ENST00000539847.1	3	ENSG00000183273.7
ENST00000409971.6	11	ENSG00000066032.19
ENST00000667383.1	74	ENSG00000287152.1
ENST00000648114.1	7	ENSG00000144711.16
ENST00000533467.1	54	ENSG00000226761.3
ENST00000693561.1	81	ENSG00000267680.6
ENST00000650865.2	202	ENSG00000286219.2
ENST00000505008.1	107	ENSG00000248557.1
ENST00000597313.5	7	ENSG00000181027.11
ENST00000623897.1	135	ENSG00000280369.1
ENST00000434465.2	54	ENSG00000227062.2
ENST00000424795.2	98	ENSG00000236998.2
ENST00000333843.9	7	ENSG00000182315.10
ENST00000469020.5	26	ENSG00000129534.14
ENST00000534326.5	13	ENSG00000137216.19
ENST00000595307.1	140	ENSG00000269651.1
ENST00000638635.1	12	ENSG00000185842.16
ENST00000691592.1	7	ENSG00000232677.11
ENST00000602077.5	77	ENSG00000269416.7
ENST00000445275.6	24	ENSG00000141198.16
ENST00000566162.1	4	ENSG00000007516.14
ENST00000455491.1	137	ENSG00000230187.1
ENST00000624360.1	35	ENSG00000279598.1
ENST00000662198.1	66	ENSG00000157193.18
ENST00000623649.1	264	ENSG00000280288.1
ENST00000431362.1	109	ENSG00000235777.1
ENST00000599429.5	9	ENSG00000130299.17
ENST00000586066.3	7	ENSG00000055483.20
ENST00000470645.5	22	ENSG00000197150.13
ENST00000395193.2	70	ENSG00000230213.1
ENST00000508009.6	14	ENSG00000167085.14
ENST00000459779.1	155	ENSG00000116157.6
ENST00000371740.10	25	ENSG00000112759.19
ENST00000523141.1	209	ENSG00000254351.1
ENST00000434917.3	13	ENSG00000167085.14
ENST00000662826.1	12	ENSG00000254135.3
ENST00000588786.2	96	ENSG00000257513.7
ENST00000509348.2	221	ENSG00000253203.6
ENST00000558404.1	55	ENSG00000259370.2
ENST00000549046.1	54	ENSG00000257721.1
ENST00000672352.1	42	ENSG00000112294.14
ENST00000588531.1	9	ENSG00000204920.11
ENST00000640517.1	32	ENSG00000284428.1
ENST00000622177.1	167	ENSG00000276755.1
ENST00000494332.5	96	ENSG00000284954.1
ENST00000441469.1	16	ENSG00000229742.1
ENST00000647020.1	27	ENSG00000244734.4
ENST00000614423.5	29	ENSG00000164093.18
ENST00000487515.1	23	ENSG00000188419.14
ENST00000504218.5	40	ENSG00000174796.12
ENST00000517961.3	27	ENSG00000253190.4
ENST00000455570.5	79	ENSG00000185700.10
ENST00000624785.1	135	ENSG00000279075.1
ENST00000543676.1	15	ENSG00000176715.17
ENST00000519782.1	104	ENSG00000253806.1
ENST00000632775.1	26	ENSG00000196616.14
ENST00000649403.1	15	ENSG00000198198.17
ENST00000597630.3	20	ENSG00000268041.3
ENST00000626742.1	21	ENSG00000280870.3
ENST00000524887.5	21	ENSG00000168807.17
ENST00000432523.6_PAR_Y	38	ENSG00000196433.13_PAR_Y
ENST00000650556.1	7	ENSG00000214548.18
ENST00000404250.1	91	ENSG00000220131.1
ENST00000675163.1	4	ENSG00000166801.17
ENST00000575333.5	23	ENSG00000141198.16
ENST00000514360.5	30	ENSG00000145741.17
ENST00000588830.1	13	ENSG00000131469.15
ENST00000326172.9	26	ENSG00000144802.11
ENST00000639251.1	17	ENSG00000087258.16
ENST00000485560.5	4	ENSG00000198105.16
ENST00000363810.1	114	ENSG00000200680.1
ENST00000579158.5	4	ENSG00000007237.19
ENST00000584346.1	78	ENSG00000264714.1
ENST00000361696.10	150	ENSG00000049247.14
ENST00000464605.1	1	ENSG00000144744.17
ENST00000686065.1	18	ENSG00000101935.13
ENST00000641781.1	142	ENSG00000272595.2
ENST00000426537.1	34	ENSG00000160294.11
ENST00000489996.1	43	ENSG00000062650.20
ENST00000653218.1	9	ENSG00000224141.6
ENST00000533409.1	12	ENSG00000110077.15
ENST00000653695.1	104	ENSG00000267144.2
ENST00000532759.2	44	ENSG00000181943.5
ENST00000519669.1	48	ENSG00000254285.3
ENST00000561785.5	20	ENSG00000140682.19
ENST00000480421.5	15	ENSG00000178826.11
ENST00000651961.1	25	ENSG00000111305.19
ENST00000699324.1	14	ENSG00000151694.15
ENST00000403974.6	59	ENSG00000187953.10
ENST00000619869.1	8	ENSG00000272398.6
ENST00000660853.1	18	ENSG00000248555.7
ENST00000664301.1	9	ENSG00000244625.7
ENST00000376590.9	7	ENSG00000177000.13
ENST00000311907.10	14	ENSG00000180210.15
ENST00000450410.2	63	ENSG00000223368.2
ENST00000602992.1	74	ENSG00000270933.1
ENST00000560486.2	16	ENSG00000140470.15
ENST00000613742.1	19	ENSG00000277732.1
ENST00000661729.1	74	ENSG00000288552.1
ENST00000567694.5	39	ENSG00000159720.13
ENST00000441334.5	3	ENSG00000130714.19
ENST00000502819.5	38	ENSG00000085231.14
ENST00000507445.2	222	ENSG00000250812.2
ENST00000682630.1	15	ENSG00000144426.19
ENST00000518776.1	59	ENSG00000156471.13
ENST00000509823.2	10	ENSG00000138778.14
ENST00000516113.1	250	ENSG00000251922.1
ENST00000677144.1	6	ENSG00000091136.15
ENST00000701843.1	385	ENSG00000289935.1
ENST00000481566.1	15	ENSG00000065802.12
ENST00000621744.4	80	ENSG00000286185.1
ENST00000446442.1	14	ENSG00000232684.1
ENST00000417615.1	112	ENSG00000232573.1
ENST00000542392.4	8	ENSG00000064102.15
ENST00000443562.2	11	ENSG00000231999.8
ENST00000377026.4	16	ENSG00000125814.17
ENST00000363327.1	4	ENSG00000200197.1
ENST00000433677.6	73	ENSG00000103381.12
ENST00000698711.1	25	ENSG00000171608.18
ENST00000657405.1	62	ENSG00000286306.1
ENST00000620391.4	87	ENSG00000115221.12
ENST00000498691.5	8	ENSG00000176261.16
ENST00000617589.1	27	ENSG00000274628.5
ENST00000696357.1	12	ENSG00000181544.16
ENST00000509708.2	30	ENSG00000145741.17
ENST00000652965.1	9	ENSG00000246375.5
ENST00000354194.4	57	ENSG00000182853.12
ENST00000516868.1	117	ENSG00000252677.1
ENST00000503816.1	37	ENSG00000085871.9
ENST00000668687.1	117	ENSG00000286765.1
ENST00000676107.1	35	ENSG00000112144.16
ENST00000480743.1	32	ENSG00000116191.19
ENST00000549467.2	65	ENSG00000257402.2
ENST00000529594.5	4	ENSG00000167286.11
ENST00000627253.1	242	ENSG00000280704.1
ENST00000424887.1	154	ENSG00000224031.1
ENST00000451259.1	7	ENSG00000145819.18
ENST00000505454.1	14	ENSG00000250126.1
ENST00000420513.1	32	ENSG00000219481.11
ENST00000409758.1	94	ENSG00000222042.2
ENST00000409761.5	39	ENSG00000105926.16
ENST00000608264.1	64	ENSG00000273473.1
ENST00000589464.1	82	ENSG00000267595.1
ENST00000463914.1	12	ENSG00000121900.19
ENST00000596195.5	1	ENSG00000011243.19
ENST00000675213.1	7	ENSG00000148356.15
ENST00000528754.1	105	ENSG00000213409.4
ENST00000548175.1	21	ENSG00000257680.1
ENST00000688053.1	138	ENSG00000172915.20
ENST00000648490.1	7	ENSG00000172164.15
ENST00000589083.5	25	ENSG00000104915.15
ENST00000542772.1	229	ENSG00000204574.14
ENST00000601349.5	16	ENSG00000142515.16
ENST00000505025.2	61	ENSG00000248206.2
ENST00000422328.6	2	ENSG00000059377.18
ENST00000450704.1	74	ENSG00000226007.3
ENST00000639073.1	87	ENSG00000283776.1
ENST00000448855.1	34	ENSG00000168992.4
ENST00000517602.2	253	ENSG00000255163.1
ENST00000482360.5	10	ENSG00000204859.13
ENST00000664764.1	116	ENSG00000287858.1
ENST00000502347.1	192	ENSG00000250118.1
ENST00000375857.6	29	ENSG00000041515.16
ENST00000414374.1	22	ENSG00000224081.10
ENST00000397301.5	56	ENSG00000130595.19
ENST00000614105.1	29	ENSG00000277063.1
ENST00000505879.1	46	ENSG00000087206.17
ENST00000426517.1	32	ENSG00000162616.9
ENST00000659972.1	228	ENSG00000286955.1
ENST00000453867.7	6	ENSG00000137843.12
ENST00000557029.5	12	ENSG00000100592.16
ENST00000569247.1	72	ENSG00000260184.1
ENST00000430643.1	271	ENSG00000230896.1
ENST00000600834.5	3	ENSG00000181027.11
ENST00000508589.1	32	ENSG00000073331.18
ENST00000511031.1	17	ENSG00000168685.15
ENST00000678193.1	11	ENSG00000171960.12
ENST00000616161.1	71	ENSG00000283818.1
ENST00000566604.5	13	ENSG00000140650.13
ENST00000512828.1	7	ENSG00000138780.15
ENST00000629052.1	9	ENSG00000281392.3
ENST00000385237.1	132	ENSG00000207972.1
ENST00000342833.4	83	ENSG00000187559.6
ENST00000414756.1	36	ENSG00000228618.1
ENST00000447910.2	14	ENSG00000231133.8
ENST00000413752.2	33	ENSG00000229554.2
ENST00000700403.1	11	ENSG00000148660.22
ENST00000702073.1	6	ENSG00000226791.9
ENST00000589870.5	4	ENSG00000267680.6
ENST00000584539.1	77	ENSG00000118680.14
ENST00000528692.1	17	ENSG00000231999.8
ENST00000697375.1	65	ENSG00000083093.11
ENST00000421282.1	219	ENSG00000225660.1
ENST00000516219.1	173	ENSG00000252028.1
ENST00000617075.4	17	ENSG00000124194.17
ENST00000516936.1	169	ENSG00000252745.1
ENST00000433124.1	30	ENSG00000185842.16
ENST00000436200.2	21	ENSG00000223745.8
ENST00000511802.5	7	ENSG00000145495.16
ENST00000519466.1	5	ENSG00000104660.19
ENST00000454869.2	79	ENSG00000232063.2
ENST00000516926.1	96	ENSG00000252735.1
ENST00000429662.6	18	ENSG00000104064.18
ENST00000565534.5	13	ENSG00000140400.18
ENST00000561699.1	47	ENSG00000259813.1
ENST00000560629.1	233	ENSG00000259753.1
ENST00000445952.2	7	ENSG00000124194.17
ENST00000420395.1	55	ENSG00000232591.3
ENST00000593877.1	17	ENSG00000181027.11
ENST00000687780.1	16	ENSG00000103018.18
ENST00000438761.5	24	ENSG00000196141.14
ENST00000554094.5	4	ENSG00000165795.25
ENST00000569344.5	5	ENSG00000066813.14
ENST00000564420.1	9	ENSG00000172831.14
ENST00000421743.6	10	ENSG00000117152.14
ENST00000474721.1	56	ENSG00000115020.17
ENST00000665126.1	82	ENSG00000247708.8
ENST00000579307.2	81	ENSG00000264845.2
ENST00000596016.5	13	ENSG00000090372.15
ENST00000604535.1	81	ENSG00000271639.1
ENST00000433812.1	33	ENSG00000074047.22
ENST00000433671.2	13	ENSG00000228436.4
ENST00000475032.3	70	ENSG00000243954.3
ENST00000586715.1	2	ENSG00000235779.8
ENST00000551446.6	53	ENSG00000120837.8
ENST00000652060.1	172	ENSG00000286180.1
ENST00000607774.1	46	ENSG00000272439.1
ENST00000328314.3	276	ENSG00000185821.3
ENST00000487237.1	194	ENSG00000007968.7
ENST00000385188.1	269	ENSG00000207923.1
ENST00000618530.1	30	ENSG00000278830.1
ENST00000624417.1	36	ENSG00000279692.1
ENST00000543909.5	4	ENSG00000173262.12
ENST00000612637.2	83	ENSG00000277710.2
ENST00000620186.4	228	ENSG00000274827.4
ENST00000428639.1	87	ENSG00000231402.1
ENST00000508800.1	4	ENSG00000111859.17
ENST00000513096.1	133	ENSG00000164326.5
ENST00000296684.10	76	ENSG00000164258.12
ENST00000699469.1	53	ENSG00000134389.11
ENST00000440382.1	140	ENSG00000224493.1
ENST00000443422.1	114	ENSG00000228382.3
ENST00000672924.1	55	ENSG00000112245.13
ENST00000332972.9	17	ENSG00000185100.11
ENST00000613408.1	170	ENSG00000275352.1
ENST00000467811.5	10	ENSG00000020256.20
ENST00000487895.1	22	ENSG00000146677.7
ENST00000437439.2	49	ENSG00000182621.18
ENST00000511924.1	50	ENSG00000227814.3
ENST00000389045.7	5	ENSG00000153827.14
ENST00000444130.1	30	ENSG00000226043.2
ENST00000360311.5	159	ENSG00000197385.6
ENST00000489193.1	192	ENSG00000243915.1
ENST00000423158.4	5	ENSG00000185652.12
ENST00000562749.1	29	ENSG00000260081.2
ENST00000664662.1	6	ENSG00000227619.3
ENST00000676778.1	43	ENSG00000082898.19
ENST00000579830.1	145	ENSG00000263588.1
ENST00000506712.1	14	ENSG00000113389.16
ENST00000624230.1	24	ENSG00000279972.1
ENST00000610008.1	260	ENSG00000272711.1
ENST00000499948.2	22	ENSG00000247498.11
ENST00000624951.1	11	ENSG00000278961.3
ENST00000684510.1	18	ENSG00000106462.12
ENST00000529591.5	9	ENSG00000137727.13
ENST00000666392.1	32	ENSG00000261570.2
ENST00000580912.2	118	ENSG00000264767.2
ENST00000580964.1	400	ENSG00000265526.1
ENST00000380368.6	17	ENSG00000137274.13
ENST00000702981.1	18	ENSG00000290103.1
ENST00000412986.1	7	ENSG00000204929.13
ENST00000445242.1	142	ENSG00000229382.1
ENST00000434549.1	80	ENSG00000235746.1
ENST00000439704.1	24	ENSG00000226342.1
ENST00000419614.1	26	ENSG00000232212.1
ENST00000533861.5	56	ENSG00000185475.11
ENST00000432747.1	10	ENSG00000005020.13
ENST00000445177.6	6	ENSG00000160584.17
ENST00000603189.1	59	ENSG00000270192.1
ENST00000473256.6	20	ENSG00000103275.21
ENST00000424379.1	74	ENSG00000231353.1
ENST00000578466.1	118	ENSG00000264486.1
ENST00000524535.5	10	ENSG00000116497.18
ENST00000612653.1	40	ENSG00000273668.1
ENST00000533890.1	18	ENSG00000198945.8
ENST00000674468.1	6	ENSG00000165868.16
ENST00000478507.1	26	ENSG00000111802.14
ENST00000372549.1	9	ENSG00000171960.12
ENST00000267377.3	66	ENSG00000139874.6
ENST00000624132.1	150	ENSG00000279137.1
ENST00000528664.1	10	ENSG00000179832.18
ENST00000382865.5	12	ENSG00000130997.16
ENST00000295025.12	25	ENSG00000162924.16
ENST00000675119.1	23	ENSG00000132740.10
ENST00000443872.6	110	ENSG00000124357.13
ENST00000568388.5	24	ENSG00000169682.18
ENST00000695484.2	9	ENSG00000124383.11
ENST00000445186.5	18	ENSG00000074047.22
ENST00000411348.1	62	ENSG00000223280.1
ENST00000435643.1	163	ENSG00000224342.1
ENST00000643337.1	97	ENSG00000177189.14
ENST00000435202.5	73	ENSG00000204003.8
ENST00000683766.1	23	ENSG00000101347.11
ENST00000476082.2	8	ENSG00000113924.12
ENST00000460830.1	21	ENSG00000176978.14
ENST00000405314.2	55	ENSG00000213892.12
ENST00000422226.1	63	ENSG00000228139.1
ENST00000628927.1	88	ENSG00000281550.1
ENST00000336976.10	5	ENSG00000267680.6
ENST00000670014.2	139	ENSG00000230918.3
ENST00000519624.1	35	ENSG00000253125.1
ENST00000636951.1	35	ENSG00000203809.7
ENST00000635218.1	6	ENSG00000224209.8
ENST00000516647.1	36	ENSG00000252456.1
ENST00000620585.4	65	ENSG00000274628.5
ENST00000625155.1	208	ENSG00000279719.2
ENST00000363508.1	186	ENSG00000200378.1
ENST00000426490.1	92	ENSG00000175877.4
ENST00000539552.1	189	ENSG00000288532.1
ENST00000688784.1	188	ENSG00000103363.16
ENST00000411000.1	204	ENSG00000222932.1
ENST00000511694.1	191	ENSG00000250351.1
ENST00000590206.1	25	ENSG00000196365.12
ENST00000448127.1	10	ENSG00000070669.17
ENST00000518320.6	39	ENSG00000172748.14
ENST00000422013.2	64	ENSG00000224875.2
ENST00000474743.5	41	ENSG00000109686.19
ENST00000660183.1	26	ENSG00000288057.1
ENST00000591996.1	18	ENSG00000087157.19
ENST00000456591.6	46	ENSG00000186453.13
ENST00000403291.1	36	ENSG00000220305.1
ENST00000534464.1	30	ENSG00000148926.10
ENST00000689160.2	48	ENSG00000233621.3
ENST00000577308.1	37	ENSG00000264897.1
ENST00000455618.2	10	ENSG00000155026.17
ENST00000375732.5	39	ENSG00000150054.19
ENST00000424262.1	40	ENSG00000223640.1
ENST00000456184.1	55	ENSG00000227689.1
ENST00000405961.3	5	ENSG00000146122.17
ENST00000557475.1	225	ENSG00000258943.1
ENST00000653821.1	135	ENSG00000286668.1
ENST00000253023.8	38	ENSG00000130725.8
ENST00000430586.1	377	ENSG00000232034.1
ENST00000515694.4	13	ENSG00000196616.14
ENST00000469993.1	79	ENSG00000240246.1
ENST00000608779.3	586	ENSG00000224356.5
ENST00000432444.1	119	ENSG00000170876.8
ENST00000394294.7	134	ENSG00000108306.13
ENST00000658284.1	98	ENSG00000286420.1
ENST00000466675.5	49	ENSG00000106538.10
ENST00000590055.1	237	ENSG00000267079.1
ENST00000413845.1	21	ENSG00000227660.1
ENST00000527843.1	15	ENSG00000036672.16
ENST00000696766.1	115	ENSG00000289715.1
ENST00000624769.1	143	ENSG00000279118.1
ENST00000420253.3	8	ENSG00000228242.6
ENST00000538064.1	190	ENSG00000154237.13
ENST00000332904.7	18	ENSG00000148600.15
ENST00000373517.4	40	ENSG00000186462.9
ENST00000680983.1	8	ENSG00000064703.13
ENST00000477232.5	76	ENSG00000115233.12
ENST00000259038.6	66	ENSG00000136522.14
ENST00000579672.1	180	ENSG00000264703.1
ENST00000369408.9	20	ENSG00000135299.17
ENST00000361573.3	32	ENSG00000197818.12
ENST00000594439.5	24	ENSG00000051128.19
ENST00000536312.5	30	ENSG00000095110.9
ENST00000600723.1	44	ENSG00000269220.1
ENST00000623982.1	89	ENSG00000279575.1
ENST00000534682.1	29	ENSG00000198400.13
ENST00000537184.6	8	ENSG00000129636.13
ENST00000472723.1	7	ENSG00000160404.18
ENST00000502280.5	45	ENSG00000138764.15
ENST00000531432.1	35	ENSG00000110075.15
ENST00000319027.9	23	ENSG00000137343.18
ENST00000437413.2	10	ENSG00000180747.15
ENST00000297307.7	153	ENSG00000164729.8
ENST00000430092.5	12	ENSG00000185842.16
ENST00000505620.1	79	ENSG00000251073.1
ENST00000448224.1	12	ENSG00000135912.11
ENST00000494006.1	105	ENSG00000242198.1
ENST00000617265.2	11	ENSG00000265766.3
ENST00000384964.1	31	ENSG00000207697.1
ENST00000592800.6	6	ENSG00000108946.16
ENST00000670048.1	45	ENSG00000232044.8
ENST00000551663.1	163	ENSG00000197161.7
ENST00000521108.5	44	ENSG00000072571.20
ENST00000610185.2	151	ENSG00000273355.2
ENST00000343111.10	5	ENSG00000050748.18
ENST00000390465.2	95	ENSG00000211817.2
ENST00000519178.5	15	ENSG00000042832.12
ENST00000262293.9	58	ENSG00000068489.13
ENST00000523603.1	7	ENSG00000072786.13
ENST00000639350.1	286	ENSG00000233013.10
ENST00000506151.1	30	ENSG00000250745.3
ENST00000325680.12	64	ENSG00000119596.18
ENST00000699575.1	25	ENSG00000081087.16
ENST00000392043.4	29	ENSG00000143322.21
ENST00000610952.1	6	ENSG00000272398.6
ENST00000521693.1	30	ENSG00000112769.20
ENST00000415754.1	5	ENSG00000232812.2
ENST00000552085.1	27	ENSG00000139343.11
ENST00000496429.1	66	ENSG00000164405.11
ENST00000541569.5	18	ENSG00000120860.11
ENST00000479138.5	17	ENSG00000198919.13
ENST00000697122.1	17	ENSG00000104738.19
ENST00000552092.1	235	ENSG00000135116.9
ENST00000448872.6	3	ENSG00000120158.12
ENST00000452267.2	62	ENSG00000189090.8
ENST00000648831.1	14	ENSG00000224582.7
ENST00000470616.1	21	ENSG00000054523.20
ENST00000422939.1	38	ENSG00000104447.13
ENST00000411621.6	10	ENSG00000198000.12
ENST00000390360.3	137	ENSG00000211713.3
ENST00000568288.5	15	ENSG00000103275.21
ENST00000662911.1	16	ENSG00000224209.8
ENST00000637820.1	8	ENSG00000197694.18
ENST00000455294.1	46	ENSG00000228201.1
ENST00000663616.1	28	ENSG00000203999.10
ENST00000559241.5	8	ENSG00000103740.10
ENST00000605544.1	165	ENSG00000271609.1
ENST00000555080.1	90	ENSG00000259137.1
ENST00000649379.1	457	ENSG00000285786.1
ENST00000688994.1	11	ENSG00000238097.3
ENST00000412804.3	93	ENSG00000231249.3
ENST00000511903.1	110	ENSG00000249272.1
ENST00000493067.5	27	ENSG00000160271.16
ENST00000565177.1	70	ENSG00000260613.2
ENST00000295962.8	644	ENSG00000163686.15
ENST00000626040.2	6	ENSG00000172673.12
ENST00000458992.1	97	ENSG00000239023.1
ENST00000660380.1	10	ENSG00000229739.4
ENST00000668242.1	22	ENSG00000228824.8
ENST00000617557.1	46	ENSG00000278598.1
ENST00000502795.5	13	ENSG00000145495.16
ENST00000535385.6	40	ENSG00000103723.17
ENST00000659123.1	38	ENSG00000204685.9
ENST00000466763.5	10	ENSG00000144744.17
ENST00000620068.1	46	ENSG00000277255.1
ENST00000699047.1	10	ENSG00000145349.19
ENST00000355083.11	6	ENSG00000213533.13
ENST00000409849.5	6	ENSG00000163516.14
ENST00000447907.5	11	ENSG00000237339.5
ENST00000446404.1	145	ENSG00000227090.1
ENST00000677590.1	3	ENSG00000104408.11
ENST00000305850.10	2	ENSG00000166451.14
ENST00000576948.5	12	ENSG00000284634.1
ENST00000554472.5	43	ENSG00000165795.25
ENST00000429616.1	115	ENSG00000232768.1
ENST00000699470.1	15	ENSG00000134389.11
ENST00000328051.3	37	ENSG00000184148.4
ENST00000253848.3	228	ENSG00000131548.7
ENST00000661689.2	87	ENSG00000287815.2
ENST00000405142.1	67	ENSG00000168101.15
ENST00000385067.1	180	ENSG00000207802.1
ENST00000649798.1	8	ENSG00000151694.15
ENST00000567771.5	4	ENSG00000169682.18
ENST00000629669.2	4	ENSG00000078070.14
ENST00000533019.1	52	ENSG00000117152.14
ENST00000526457.3	128	ENSG00000154237.13
